,FECHA_ENT,FECHA_VEN,CAN_TOT
9768,2022-09-29 00:00:00,2022-09-29,465.00000000000006
9769,2022-09-26 00:00:00,2022-09-29,14200.000000000002
9770,2022-09-29 00:00:00,2022-10-14,412.00000000000006
9771,2022-09-30 00:00:00,2022-09-30,1400.0
9772,2022-09-28 00:00:00,2022-09-30,2660.7000000000003
9773,2022-09-30 00:00:00,2022-09-30,103.95
9774,2022-09-30 00:00:00,2022-09-30,1798.5600000000002
9775,2022-09-28 00:00:00,2022-09-30,34786.12
9776,2022-09-30 00:00:00,2022-09-30,1151.0000000000002
9777,2022-09-30 00:00:00,2022-09-30,6764.7586
9778,2022-09-30 00:00:00,2022-09-30,201.84
9779,2022-09-28 00:00:00,2022-10-15,10069.5
9780,2022-09-28 00:00:00,2022-10-15,11284.400000000001
9781,2022-09-30 00:00:00,2022-09-30,18500.0
9782,2022-10-04 00:00:00,2022-09-30,16980.0
9783,2022-09-26 00:00:00,2022-09-30,8250.0
9784,2022-10-04 00:00:00,2022-09-30,1283.8000000000002
9785,2022-09-29 00:00:00,2022-10-30,75476.0
9786,2022-09-30 00:00:00,2022-09-30,3572.6982000000003
9787,2022-09-27 00:00:00,2022-09-30,1162.92
9788,2022-10-04 00:00:00,2022-09-30,1110.1200000000001
9789,2022-09-30 00:00:00,2022-09-30,1496.5948
9790,2022-09-30 00:00:00,2022-11-29,14200.000000000002
9791,2022-09-30 00:00:00,2022-11-29,23625.000000000004
9792,2022-10-06 00:00:00,2022-09-30,28363.440000000002
9793,2022-09-30 00:00:00,2022-09-30,1717.1250000000002
9794,2022-09-30 00:00:00,2022-09-30,258.228
9795,2022-09-30 00:00:00,2022-09-30,948.2758000000001
9796,2022-10-04 00:00:00,2022-09-30,1370.74
9797,2022-10-04 00:00:00,2022-09-30,1018.0000000000001
9798,2022-09-30 00:00:00,2022-09-30,877.7241
9799,2022-09-30 00:00:00,2022-09-30,431.03440000000006
9800,2022-09-29 00:00:00,2022-09-30,1635.5800000000002
9801,2022-09-30 00:00:00,2022-09-30,10117.6034
9802,2022-09-30 00:00:00,2022-09-30,699.5000000000001
9803,2022-09-30 00:00:00,2022-09-30,2586.2068000000004
9804,2022-09-30 00:00:00,2022-09-30,344.82750000000004
9805,2022-09-30 00:00:00,2022-09-30,350.00000000000006
9806,2022-09-30 00:00:00,2022-09-30,258.6206
9807,2022-10-04 00:00:00,2022-09-30,2122.5600000000004
9808,2022-09-30 00:00:00,2022-09-30,1284.0500000000002
9809,2022-09-30 00:00:00,2022-09-30,699.5000000000001
9810,2022-09-30 00:00:00,2022-09-30,1282.0775
9811,2022-09-30 00:00:00,2022-09-30,3644.6034000000004
9812,2022-10-03 00:00:00,2022-10-03,965.4
9813,2022-10-04 00:00:00,2022-10-04,1608.13
9814,2022-10-03 00:00:00,2022-10-04,1060.3000000000002
9815,2022-10-03 00:00:00,2022-10-04,515.5
9816,2022-10-03 00:00:00,2022-10-04,542.9300000000001
9817,2022-10-03 00:00:00,2022-10-04,2316.0000000000005
9818,2022-10-03 00:00:00,2022-10-04,330.0
9819,2022-10-03 00:00:00,2022-10-04,965.4000000000001
9820,2022-10-04 00:00:00,2022-10-04,600.0
9821,00:00:00,2022-10-19,7010.000000000001
9822,2022-09-22 00:00:00,2022-10-19,1157.93
9823,2022-09-27 00:00:00,2022-11-03,4500.0
9824,2022-10-04 00:00:00,2022-10-04,1399.0400000000002
9825,2022-10-04 00:00:00,2022-10-04,377.25
9826,2022-10-04 00:00:00,2022-10-04,75.0
9827,2022-10-04 00:00:00,2022-10-04,880.0000000000001
9828,2022-10-05 00:00:00,2022-10-05,1217.2
9829,2022-10-05 00:00:00,2022-10-05,1320.0
9830,2022-10-05 00:00:00,2022-10-05,548.276
9831,2022-10-05 00:00:00,2022-10-05,186.60000000000002
9832,2022-10-05 00:00:00,2022-10-05,462.00000000000006
9833,2022-10-05 00:00:00,2022-10-05,1106.476
9834,2022-10-05 00:00:00,2022-10-05,493.35
9835,2022-09-27 00:00:00,2022-10-05,1152.6000000000001
9836,2022-10-05 00:00:00,2022-10-05,1125.0000000000002
9837,2022-10-05 00:00:00,2022-10-05,899.4000000000001
9838,2022-10-05 00:00:00,2022-10-06,3183.1504
9839,2022-10-06 00:00:00,2022-10-06,176.00000000000003
9840,2022-09-12 00:00:00,2022-10-06,2533.27
9841,2022-10-06 00:00:00,2022-11-05,1060.3000000000002
9842,2022-10-06 00:00:00,2022-10-06,400.00000000000006
9843,2022-10-06 00:00:00,2022-11-05,9438.8
9844,2022-10-04 00:00:00,2022-10-07,772.6
9845,2022-10-07 00:00:00,2022-10-07,600.0
9846,2022-10-07 00:00:00,2022-10-07,1389.15
9847,2022-10-07 00:00:00,2022-10-07,360.00000000000006
9848,2022-10-07 00:00:00,2022-10-07,290.96000000000004
9849,2022-10-06 00:00:00,2022-10-07,1960.2800000000002
9850,2022-10-07 00:00:00,2022-10-07,1204.8000000000002
9851,2022-10-06 00:00:00,2022-10-07,144.04000000000002
9852,2022-10-07 00:00:00,2022-10-07,472.50000000000006
9853,2022-10-07 00:00:00,2022-10-07,1602.16
9854,2022-09-30 00:00:00,2022-10-07,13783.98
9855,2022-10-11 00:00:00,2022-10-07,3572.7000000000003
9856,2022-10-07 00:00:00,2022-10-07,1911.0000000000002
9857,2022-10-07 00:00:00,2022-10-10,4717.35
9858,2022-10-10 00:00:00,2022-10-10,4850.0
9859,2022-10-10 00:00:00,2022-10-10,1481.7820000000002
9860,2022-10-10 00:00:00,2022-10-10,328.25
9861,2022-10-10 00:00:00,2022-10-10,72.0
9862,2022-10-12 00:00:00,2022-10-10,6764.76
9863,2022-10-10 00:00:00,2022-10-10,117.22
9864,2022-10-11 00:00:00,2022-10-11,2866.4988
9865,2022-10-07 00:00:00,2022-12-10,2930.5
9866,2022-10-10 00:00:00,2022-10-11,1425.0
9867,2022-10-12 00:00:00,2022-10-12,1406.1399999999999
9868,2022-10-07 00:00:00,2022-11-11,28995.0
9869,2022-10-12 00:00:00,2022-10-12,2792.0000000000005
9870,2022-10-12 00:00:00,2022-10-12,1245.02
9871,2022-10-12 00:00:00,2022-10-12,4424.0
9872,2022-10-12 00:00:00,2022-10-12,1988.7504000000001
9873,2022-10-12 00:00:00,2022-10-27,11898.0
9874,2022-10-12 00:00:00,2022-10-27,114.00000000000001
9875,2022-10-12 00:00:00,2022-11-11,38665.75
9876,2022-10-12 00:00:00,2022-10-12,103.44999999999999
9877,2022-10-12 00:00:00,2022-10-12,336.3
9878,2022-09-30 00:00:00,2022-10-27,1314.0000000000002
9879,2022-10-12 00:00:00,2022-10-12,300.53000000000003
9880,2022-10-12 00:00:00,2022-10-12,1000.0000000000001
9881,2022-10-12 00:00:00,2022-10-12,2450.0
9882,2022-10-12 00:00:00,2022-10-13,170.6353
9883,2022-10-13 00:00:00,2022-10-13,568.75
9884,2022-10-12 00:00:00,2022-10-28,3717.0000000000005
9885,2022-10-13 00:00:00,2022-10-13,581.96
9886,2022-10-13 00:00:00,2022-10-13,1737.5
9887,2022-10-07 00:00:00,2022-10-13,699.5000000000001
9888,2022-10-13 00:00:00,2022-10-13,255.15000000000003
9889,2022-09-22 00:00:00,2022-10-14,150.6
9890,2022-10-14 00:00:00,2022-10-14,650.0
9891,2022-10-14 00:00:00,2022-10-14,1410.0000000000002
9892,2022-10-14 00:00:00,2022-10-14,1440.7500000000002
9893,2022-10-14 00:00:00,2022-10-14,391.65860000000004
9894,2022-10-14 00:00:00,2022-10-14,478.50000000000006
9895,2022-10-14 00:00:00,2022-10-14,137.994
9896,2022-10-14 00:00:00,2022-11-13,42101.4
9897,2022-10-17 00:00:00,2022-10-17,14000.000000000002
9898,2022-10-12 00:00:00,2022-10-17,13200.000000000002
9899,2022-10-20 00:00:00,2022-10-17,6168.6
9900,2022-10-17 00:00:00,2022-10-17,890.0000000000001
9901,2022-10-20 00:00:00,2022-11-16,315.55
9902,2022-10-20 00:00:00,2022-11-16,3855.6000000000004
9903,2022-10-14 00:00:00,2022-10-17,4568.62
9904,2022-10-14 00:00:00,2022-10-17,4598.62
9905,2022-10-17 00:00:00,2022-10-17,1113.6400000000003
9906,2022-10-18 00:00:00,2022-10-18,3407.5008
9907,2022-10-21 00:00:00,2022-10-18,6650.0
9908,2022-10-21 00:00:00,2022-10-18,17592.620000000003
9909,2022-10-18 00:00:00,2022-10-18,574.6
9910,2022-10-17 00:00:00,2022-11-02,2116.5
9911,2022-10-14 00:00:00,2023-01-16,17372.82
9912,2022-10-18 00:00:00,2022-11-02,901.1100000000001
9913,2022-10-18 00:00:00,2022-10-18,433.44
9914,2022-10-18 00:00:00,2022-10-18,1425.0
9915,2022-10-18 00:00:00,2022-10-18,1425.0
9916,2022-10-18 00:00:00,2022-10-18,670.69
9917,2022-10-18 00:00:00,2022-10-18,60.0
